Provinsi,Tanggal,Curah_Hujan_mm
Jawa Barat,2023-01-19,6.838384218870108
Papua,2023-01-19,12.488699409612948
Sulawesi Utara,2023-01-19,2.447362429319122
Sumatera Selatan,2023-01-19,10.52776614701257
Kepulauan Riau,2023-01-19,20.74202115600661
Riau,2023-01-19,11.632724108839671
Sulawesi Barat,2023-01-19,12.357716626029008
Sulawesi Selatan,2023-01-19,5.31013874676644
Aceh,2023-01-19,1.880520180896192
Bali,2023-01-19,8.571800919228792
DI Yogyakarta,2023-01-19,13.898135602480826
DKI Jakarta,2023-01-19,3.312041479111931
Jambi,2023-01-19,15.288546606348776
Jawa Tengah,2023-01-19,19.52979483212702
Jawa Timur,2023-01-19,11.671354587149157
Kalimantan Barat,2023-01-19,17.15178463264532
Kalimantan Selatan,2023-01-19,6.665390841661802
Kalimantan Tengah,2023-01-19,8.95881071177666
Kalimantan Timur,2023-01-19,4.492866406236599
Lampung,2023-01-19,3.530459077744397
Nusa Tenggara Barat,2023-01-19,11.935386853167362
Nusa Tenggara Timur,2023-01-19,16.371441537292416
Sulawesi Tengah,2023-01-19,1.5693263271924802
Sulawesi Tenggara,2023-01-19,3.493073334311753
Sumatera Barat,2023-01-19,7.084289199424856
Sumatera Utara,2023-01-19,2.3735346457254165
Maluku,2023-01-20,13.604624464465518
Maluku Utara,2023-01-20,21.88508463182729
Kepulauan Bangka Belitung,2023-01-20,12.87215692054764
Banten,2023-01-20,3.251632248165079
Gorontalo,2023-01-20,11.598763667740332
Papua Barat,2023-01-20,17.25550632959932
Jawa Barat,2023-01-20,5.9800554839404505
Papua,2023-01-20,8.492442574427928
Sulawesi Utara,2023-01-20,30.216008227407293
Sumatera Selatan,2023-01-20,11.42258697056217
Kepulauan Riau,2023-01-20,27.342402880489843
Riau,2023-01-20,24.42099068460124
Sulawesi Barat,2023-01-20,13.327935173000856
Sulawesi Selatan,2023-01-20,10.929597593715044
Aceh,2023-01-20,18.836539969617608
Bali,2023-01-20,6.004186492575135
DI Yogyakarta,2023-01-20,13.881683503252004
DKI Jakarta,2023-01-20,1.4551575743630003
Jambi,2023-01-20,13.969719349449516
Jawa Tengah,2023-01-20,12.29837211300324
Jawa Timur,2023-01-20,9.026010113522773
Kalimantan Barat,2023-01-20,11.771628105787505
Kalimantan Selatan,2023-01-20,13.275703276215864
Kalimantan Tengah,2023-01-20,10.982249113495838
Kalimantan Timur,2023-01-20,9.243506693063722
Lampung,2023-01-20,10.329788257193693
Nusa Tenggara Barat,2023-01-20,8.240270527882466
Nusa Tenggara Timur,2023-01-20,5.457839113747253
Sulawesi Tengah,2023-01-20,9.835526857361227
Sulawesi Tenggara,2023-01-20,6.831647576375199
Sumatera Barat,2023-01-20,16.722284644828626
Sumatera Utara,2023-01-20,9.73656142412201
Maluku,2023-01-21,12.482836400113776
Maluku Utara,2023-01-21,17.4120313708503
Kepulauan Bangka Belitung,2023-01-21,6.402660848687687
Banten,2023-01-21,2.215422687338992
Gorontalo,2023-01-21,6.747351621380163
Papua Barat,2023-01-21,13.203793466836748
Jawa Barat,2023-01-21,7.307063888436831
Papua,2023-01-21,11.147432302948603
Sulawesi Utara,2023-01-21,28.72545515556196
Sumatera Selatan,2023-01-21,8.388058769527293
Kepulauan Riau,2023-01-21,6.452167009079193
Riau,2023-01-21,10.623465760915996
Sulawesi Barat,2023-01-21,7.843673101852419
Sulawesi Selatan,2023-01-21,8.480140112802212
Aceh,2023-01-21,45.12575602689397
Bali,2023-01-21,1.178425938281538
DI Yogyakarta,2023-01-21,11.55581437234894
DKI Jakarta,2023-01-21,0.4979442726064548
Jambi,2023-01-21,10.106504834797846
Jawa Tengah,2023-01-21,9.950685239907743
Jawa Timur,2023-01-21,12.61926011633958
Kalimantan Barat,2023-01-21,10.30750663272771
Kalimantan Selatan,2023-01-21,14.022832682988
Kalimantan Tengah,2023-01-21,11.648917236740356
Kalimantan Timur,2023-01-21,13.229060846226938
Lampung,2023-01-21,9.894644485861686
Nusa Tenggara Barat,2023-01-21,0.2256677822460752
Nusa Tenggara Timur,2023-01-21,0.2151703904965815
Sulawesi Tengah,2023-01-21,7.904414312913036
Sulawesi Tenggara,2023-01-21,8.225712966440154
Sumatera Barat,2023-01-21,11.185226685002172
Sumatera Utara,2023-01-21,18.55249605765701
Maluku,2023-01-22,7.799311553004373
Maluku Utara,2023-01-22,12.414181677772048
Kepulauan Bangka Belitung,2023-01-22,5.025629936597654
Banten,2023-01-22,1.694312200181927
Gorontalo,2023-01-22,2.920225577229005
Papua Barat,2023-01-22,7.582735704103984
Jawa Barat,2023-01-22,6.584936929533392
Papua,2023-01-22,10.291325538781422
Sulawesi Utara,2023-01-22,2.8361599338573424
Sumatera Selatan,2023-01-22,10.554113934040585
Kepulauan Riau,2023-01-22,7.393394861449721
Riau,2023-01-22,8.97770043809392
Sulawesi Barat,2023-01-22,6.023854375338243
Sulawesi Selatan,2023-01-22,13.548479316963254
Aceh,2023-01-22,7.298881095565369
Bali,2023-01-22,2.001154453558987
DI Yogyakarta,2023-01-22,11.159685999561814
DKI Jakarta,2023-01-22,0.136348669645506
Jambi,2023-01-22,14.328547809057476
Jawa Tengah,2023-01-22,13.792668039014446
Jawa Timur,2023-01-22,10.431091961562553
Kalimantan Barat,2023-01-22,17.15929776917036
Kalimantan Selatan,2023-01-22,18.42280124100594
Kalimantan Tengah,2023-01-22,14.251045496161307
Kalimantan Timur,2023-01-22,8.624224892330195
Lampung,2023-01-22,9.370314763996603
Nusa Tenggara Barat,2023-01-22,0.2534301423916294
Nusa Tenggara Timur,2023-01-22,4.098044887026179
Sulawesi Tengah,2023-01-22,3.889956644566456
Sulawesi Tenggara,2023-01-22,11.263011382906685
Sumatera Barat,2023-01-22,11.045438655575804
Sumatera Utara,2023-01-22,9.680733227614068
Maluku,2023-01-23,4.194243597158838
Maluku Utara,2023-01-23,3.15917273360302
Kepulauan Bangka Belitung,2023-01-23,7.582698868624687
Banten,2023-01-23,8.719882924722608
Gorontalo,2023-01-23,2.4264063252222057
Papua Barat,2023-01-23,4.574350292458177
Jawa Barat,2023-01-23,10.006911132905849
Papua,2023-01-23,10.799691127969572
Sulawesi Utara,2023-01-23,2.4109140771987367
Sumatera Selatan,2023-01-23,11.643872180394332
Kepulauan Riau,2023-01-23,21.91317069985511
Riau,2023-01-23,18.718399989451108
Sulawesi Barat,2023-01-23,7.98340193350788
Sulawesi Selatan,2023-01-23,9.543004065097245
Aceh,2023-01-23,15.04675393493505
Bali,2023-01-23,0.0
DI Yogyakarta,2023-01-23,0.0057712849482428
DKI Jakarta,2023-01-23,4.091284268902754
Jambi,2023-01-23,21.441453652130587
Jawa Tengah,2023-01-23,9.415951459089472
Jawa Timur,2023-01-23,1.853613564332813
Kalimantan Barat,2023-01-23,12.437973136729006
Kalimantan Selatan,2023-01-23,12.946448613581415
Kalimantan Tengah,2023-01-23,11.731523128662788
Kalimantan Timur,2023-01-23,7.181897710024375
Lampung,2023-01-23,9.610044340951609
Nusa Tenggara Barat,2023-01-23,0.6376897419124377
Nusa Tenggara Timur,2023-01-23,2.6689594455983205
Sulawesi Tengah,2023-01-23,4.755999740352849
Sulawesi Tenggara,2023-01-23,4.137613603610273
Sumatera Barat,2023-01-23,27.79210985248832
Sumatera Utara,2023-01-23,18.643239648872235
Maluku,2023-01-24,1.8806823078043835
Maluku Utara,2023-01-24,9.870609958060388
Kepulauan Bangka Belitung,2023-01-24,5.651423153026042
Banten,2023-01-24,5.909424736128632
Gorontalo,2023-01-24,10.524191590835194
Papua Barat,2023-01-24,7.291675290701123
Jawa Barat,2023-01-24,9.324655475038538
Papua,2023-01-24,7.575298248669491
Sulawesi Utara,2023-01-24,9.211485324555928
Sumatera Selatan,2023-01-24,8.112802890518791
Kepulauan Riau,2023-01-24,37.51231040389206
Riau,2023-01-24,23.537340787949347
Sulawesi Barat,2023-01-24,7.561226406921319
Sulawesi Selatan,2023-01-24,8.166970592839842
Aceh,2023-01-24,17.10948744096861
Bali,2023-01-24,15.707456031534951
DI Yogyakarta,2023-01-24,10.07104888908608
DKI Jakarta,2023-01-24,1.672031737816631
Jambi,2023-01-24,9.556312350728524
Jawa Tengah,2023-01-24,19.0658544328388
Jawa Timur,2023-01-24,16.38289365403571
Kalimantan Barat,2023-01-24,24.18161738506395
Kalimantan Selatan,2023-01-24,13.944082195479131
Kalimantan Tengah,2023-01-24,20.88183499977547
Kalimantan Timur,2023-01-24,13.098660634646391
Lampung,2023-01-24,12.280217969052536
Nusa Tenggara Barat,2023-01-24,3.9232064186546864
Nusa Tenggara Timur,2023-01-24,6.554127309225529
Sulawesi Tengah,2023-01-24,7.298948995814608
Sulawesi Tenggara,2023-01-24,4.858593004559482
Sumatera Barat,2023-01-24,14.804097241930643
Sumatera Utara,2023-01-24,16.703867647496843
Maluku,2023-01-25,5.930487625206694
Maluku Utara,2023-01-25,7.081380084410568
Kepulauan Bangka Belitung,2023-01-25,14.346110190657196
Banten,2023-01-25,11.093770856333729
Gorontalo,2023-01-25,17.220289000689
Papua Barat,2023-01-25,12.175405384607616
Jawa Barat,2023-01-25,9.683906566333755
Papua,2023-01-25,10.587924168785753
Sulawesi Utara,2023-01-25,13.324780876216751
Sumatera Selatan,2023-01-25,8.803952438403018
Kepulauan Riau,2023-01-25,50.69691748914662
Riau,2023-01-25,25.024309885929576
Sulawesi Barat,2023-01-25,10.011776234066843
Sulawesi Selatan,2023-01-25,11.454711445726035
Aceh,2023-01-25,15.64791617938668
Bali,2023-01-25,13.19371906279296
DI Yogyakarta,2023-01-25,16.658198366082264
DKI Jakarta,2023-01-25,8.377270375947917
Jambi,2023-01-25,23.37063396755629
Jawa Tengah,2023-01-25,21.89464529794258
Jawa Timur,2023-01-25,29.35937301193208
Kalimantan Barat,2023-01-25,11.88014557635875
Kalimantan Selatan,2023-01-25,12.636517752537449
Kalimantan Tengah,2023-01-25,11.609270872424828
Kalimantan Timur,2023-01-25,12.077723849894731
Lampung,2023-01-25,5.363700267345294
Nusa Tenggara Barat,2023-01-25,13.356520486950403
Nusa Tenggara Timur,2023-01-25,3.663588804264649
Sulawesi Tengah,2023-01-25,7.836053687607296
Sulawesi Tenggara,2023-01-25,3.752244580874677
Sumatera Barat,2023-01-25,13.95276478511371
Sumatera Utara,2023-01-25,3.316661174751384
Maluku,2023-01-26,5.825865712252772
Maluku Utara,2023-01-26,7.509997697819363
Kepulauan Bangka Belitung,2023-01-26,8.9293352831765
Banten,2023-01-26,8.283140379857775
Gorontalo,2023-01-26,28.028810296210075
Papua Barat,2023-01-26,14.38419525329246
Jawa Barat,2023-01-26,12.151641710709994
Papua,2023-01-26,12.161253006924674
Sulawesi Utara,2023-01-26,45.38689141387019
Sumatera Selatan,2023-01-26,6.689668694451356
Kepulauan Riau,2023-01-26,17.46658185361778
Riau,2023-01-26,3.385664685202284
Sulawesi Barat,2023-01-26,9.999113304853132
Sulawesi Selatan,2023-01-26,15.056776949432876
Aceh,2023-01-26,20.531358005096777
Bali,2023-01-26,6.643614884224317
DI Yogyakarta,2023-01-26,16.845486821082375
DKI Jakarta,2023-01-26,7.648730421204924
Jambi,2023-01-26,4.099423545670767
Jawa Tengah,2023-01-26,22.731220775414588
Jawa Timur,2023-01-26,15.62673474246122
Kalimantan Barat,2023-01-26,15.961048972392636
Kalimantan Selatan,2023-01-26,8.43901383680288
Kalimantan Tengah,2023-01-26,11.43893944415112
Kalimantan Timur,2023-01-26,21.171546622582134
Lampung,2023-01-26,4.18892439677913
Nusa Tenggara Barat,2023-01-26,2.9939277289099686
Nusa Tenggara Timur,2023-01-26,0.2096135886016767
Sulawesi Tengah,2023-01-26,6.256273306254613
Sulawesi Tenggara,2023-01-26,5.326670377084818
Sumatera Barat,2023-01-26,3.55549565722168
Sumatera Utara,2023-01-26,3.209091463454933
Maluku,2023-01-27,9.465910744801102
Maluku Utara,2023-01-27,8.562182430162355
Kepulauan Bangka Belitung,2023-01-27,4.795209730082364
Banten,2023-01-27,18.590229514651423
Gorontalo,2023-01-27,13.29478275785122
Papua Barat,2023-01-27,20.35066893758345
Jawa Barat,2023-01-27,13.078139806605035
Papua,2023-01-27,15.092176615967796
Sulawesi Utara,2023-01-27,9.859674219346983
Sumatera Selatan,2023-01-27,4.767420735330705
Kepulauan Riau,2023-01-27,1.4424448732338744
Riau,2023-01-27,2.7095114351194
Sulawesi Barat,2023-01-27,13.5570032689368
Sulawesi Selatan,2023-01-27,11.805764790046746
Aceh,2023-01-27,22.07415067769903
Bali,2023-01-27,16.56217906478123
DI Yogyakarta,2023-01-27,13.640661536891027
DKI Jakarta,2023-01-27,18.98490375981165
Jambi,2023-01-27,0.8043789919094377
Jawa Tengah,2023-01-27,13.757885421741165
Jawa Timur,2023-01-27,12.519106846679136
Kalimantan Barat,2023-01-27,11.149738016827518
Kalimantan Selatan,2023-01-27,5.695360447632812
Kalimantan Tengah,2023-01-27,10.0057654153686
Kalimantan Timur,2023-01-27,7.399936480172269
Lampung,2023-01-27,13.994698382326185
Nusa Tenggara Barat,2023-01-27,14.197526605387
Nusa Tenggara Timur,2023-01-27,4.586100876576737
Sulawesi Tengah,2023-01-27,9.61826196869389
Sulawesi Tenggara,2023-01-27,9.471216777453632
Sumatera Barat,2023-01-27,4.041457929507763
Sumatera Utara,2023-01-27,9.600255138093509
Maluku,2023-01-28,13.845148851409364
Maluku Utara,2023-01-28,7.7231412292256865
Kepulauan Bangka Belitung,2023-01-28,6.948214113179063
Banten,2023-01-28,14.31951687075377
Gorontalo,2023-01-28,23.94930096000233
Papua Barat,2023-01-28,19.862704023967098
Jawa Barat,2023-01-28,13.198400075710683
Papua,2023-01-28,9.358766214707416
Sulawesi Utara,2023-01-28,14.626624454687889
Sumatera Selatan,2023-01-28,9.39774944842289
Kepulauan Riau,2023-01-28,27.886099746501277
Riau,2023-01-28,23.313231928731277
Sulawesi Barat,2023-01-28,5.001053400785035
Sulawesi Selatan,2023-01-28,7.664389987995674
Aceh,2023-01-28,14.839232995675882
Bali,2023-01-28,30.15791457301849
DI Yogyakarta,2023-01-28,10.25643381577709
DKI Jakarta,2023-01-28,18.09249490099822
Jambi,2023-01-28,13.299027774480844
Jawa Tengah,2023-01-28,12.866604353634596
Jawa Timur,2023-01-28,18.064438615038437
Kalimantan Barat,2023-01-28,14.89748819864298
Kalimantan Selatan,2023-01-28,11.775638198677138
Kalimantan Tengah,2023-01-28,7.509584846159566
Kalimantan Timur,2023-01-28,8.995273467703807
Lampung,2023-01-28,21.530495505068743
Nusa Tenggara Barat,2023-01-28,24.337373254544765
Nusa Tenggara Timur,2023-01-28,6.274238145654889
Sulawesi Tengah,2023-01-28,17.63859662782457
Sulawesi Tenggara,2023-01-28,9.71925013138303
Sumatera Barat,2023-01-28,16.323397282554158
Sumatera Utara,2023-01-28,11.292346546170172
Maluku,2023-01-29,7.800229973312437
Maluku Utara,2023-01-29,6.462274241983726
Kepulauan Bangka Belitung,2023-01-29,4.117262041195485
Banten,2023-01-29,12.194084370984168
Gorontalo,2023-01-29,4.789362246888355
Papua Barat,2023-01-29,7.392274053386761
Jawa Barat,2023-01-29,7.227976552843483
Papua,2023-01-29,5.516882157206092
Sulawesi Utara,2023-01-29,5.411418580508036
Sumatera Selatan,2023-01-29,4.635519525391072
Kepulauan Riau,2023-01-29,22.785521982617546
Riau,2023-01-29,7.639216456673512
Sulawesi Barat,2023-01-29,5.518713054637777
Sulawesi Selatan,2023-01-29,6.39770242488602
Aceh,2023-01-29,14.181777879580602
Bali,2023-01-29,14.606093347681195
DI Yogyakarta,2023-01-29,16.76692207739272
DKI Jakarta,2023-01-29,13.474219948513689
Jambi,2023-01-29,10.908059966738149
Jawa Tengah,2023-01-29,11.56841815872698
Jawa Timur,2023-01-29,10.002354713812224
Kalimantan Barat,2023-01-29,16.669904289831265
Kalimantan Selatan,2023-01-29,12.378899082446129
Kalimantan Tengah,2023-01-29,8.168222098374018
Kalimantan Timur,2023-01-29,8.126517661045645
Lampung,2023-01-29,2.9987974274944933
Nusa Tenggara Barat,2023-01-29,20.144244043310835
Nusa Tenggara Timur,2023-01-29,9.82072444684453
Sulawesi Tengah,2023-01-29,4.904027551366899
Sulawesi Tenggara,2023-01-29,5.92248272826968
Sumatera Barat,2023-01-29,6.5625948042595175
Sumatera Utara,2023-01-29,4.91915504375145
Maluku,2023-01-30,8.513634738953318
Maluku Utara,2023-01-30,9.564506603033452
Kepulauan Bangka Belitung,2023-01-30,25.60802569795333
Banten,2023-01-30,4.60900559551703
Gorontalo,2023-01-30,5.679528299771386
Papua Barat,2023-01-30,14.783082739661726
Jawa Barat,2023-01-30,6.936214174275443
Papua,2023-01-30,10.997750869707836
Sulawesi Utara,2023-01-30,1.5182846857818098
Sumatera Selatan,2023-01-30,7.000484803685374
Kepulauan Riau,2023-01-30,13.702358339141885
Riau,2023-01-30,13.714250069071293
Sulawesi Barat,2023-01-30,18.446411637684637
Sulawesi Selatan,2023-01-30,14.058455736014192
Aceh,2023-01-30,26.03905829917553
Bali,2023-01-30,10.56265647595352
DI Yogyakarta,2023-01-30,8.252784487322337
DKI Jakarta,2023-01-30,4.8892042203619335
Jambi,2023-01-30,16.78963481938392
Jawa Tengah,2023-01-30,9.402001159278608
Jawa Timur,2023-01-30,11.360225974248046
Kalimantan Barat,2023-01-30,22.057163114748047
Kalimantan Selatan,2023-01-30,3.4583495048664323
Kalimantan Tengah,2023-01-30,5.504866490967348
Kalimantan Timur,2023-01-30,4.170156556881018
Lampung,2023-01-30,11.113685612937685
Nusa Tenggara Barat,2023-01-30,22.70502710227384
Nusa Tenggara Timur,2023-01-30,15.199627174108423
Sulawesi Tengah,2023-01-30,10.995873422905271
Sulawesi Tenggara,2023-01-30,11.594820563405806
Sumatera Barat,2023-01-30,8.609249058111198
Sumatera Utara,2023-01-30,2.437594522955542
Maluku,2023-01-31,4.807712410201519
Maluku Utara,2023-01-31,5.224970666263555
Kepulauan Bangka Belitung,2023-01-31,11.041936579969311
Banten,2023-01-31,9.14159388493382
Gorontalo,2023-01-31,10.268918408183204
Papua Barat,2023-01-31,6.387813910859822
Jawa Barat,2023-01-31,10.374482514137188
Papua,2023-01-31,9.39475033959733
Sulawesi Utara,2023-01-31,7.438460014649356
Sumatera Selatan,2023-01-31,6.080941314545536
Kepulauan Riau,2023-01-31,23.891789078517814
Riau,2023-01-31,13.490012685530232
Sulawesi Barat,2023-01-31,4.082576841749505
Sulawesi Selatan,2023-01-31,8.942684907733918
Aceh,2023-01-31,29.46156113874083
Bali,2023-01-31,24.16350070836206
DI Yogyakarta,2023-01-31,13.353060103970796
DKI Jakarta,2023-01-31,5.696457070479411
Jambi,2023-01-31,9.978374983225718
Jawa Tengah,2023-01-31,16.095481389474116
Jawa Timur,2023-01-31,22.570803510212578
Kalimantan Barat,2023-01-31,25.94342193097701
Kalimantan Selatan,2023-01-31,14.485297314150516
Kalimantan Tengah,2023-01-31,13.190312569050954
Kalimantan Timur,2023-01-31,11.90313128609181
Lampung,2023-01-31,6.926863469884353
Nusa Tenggara Barat,2023-01-31,17.680614017262172
Nusa Tenggara Timur,2023-01-31,25.462513550982692
Sulawesi Tengah,2023-01-31,8.178832332113538
Sulawesi Tenggara,2023-01-31,7.573826638189677
Sumatera Barat,2023-01-31,8.105227043226606
Sumatera Utara,2023-01-31,10.821351787315036
Maluku,2023-02-01,7.036063300673416
Maluku Utara,2023-02-01,9.823036158418292
Kepulauan Bangka Belitung,2023-02-01,6.132565030376802
Banten,2023-02-01,18.894157648959585
Gorontalo,2023-02-01,8.739318365524994
Papua Barat,2023-02-01,10.727676334948535
Jawa Barat,2023-02-01,16.934985546215252
Papua,2023-02-01,5.289156644578913
Sulawesi Utara,2023-02-01,7.168353640598534
Sumatera Selatan,2023-02-01,7.915153534604642
Kepulauan Riau,2023-02-01,11.236445079327298
Riau,2023-02-01,8.374360104943102
Sulawesi Barat,2023-02-01,9.206114291024688
Sulawesi Selatan,2023-02-01,12.483643625117056
Aceh,2023-02-01,3.616479270204904
Bali,2023-02-01,8.942458268038017
DI Yogyakarta,2023-02-01,8.758610965029597
DKI Jakarta,2023-02-01,29.897037848892506
Jambi,2023-02-01,5.142071007086885
Jawa Tengah,2023-02-01,8.763808828932978
Jawa Timur,2023-02-01,10.290906817286055
Kalimantan Barat,2023-02-01,12.308195790554802
Kalimantan Selatan,2023-02-01,18.396197042781257
Kalimantan Tengah,2023-02-01,16.993015377006394
Kalimantan Timur,2023-02-01,7.049095485501249
Lampung,2023-02-01,11.258901259993031
Nusa Tenggara Barat,2023-02-01,32.248043828768665
Nusa Tenggara Timur,2023-02-01,21.471075945433004
Sulawesi Tengah,2023-02-01,4.807185855122469
Sulawesi Tenggara,2023-02-01,7.678621957076097
Sumatera Barat,2023-02-01,6.405426339071373
Sumatera Utara,2023-02-01,4.380130795593229
Maluku,2023-02-02,9.75657829637488
Maluku Utara,2023-02-02,8.859820932996769
Kepulauan Bangka Belitung,2023-02-02,5.209685401445262
Banten,2023-02-02,20.599657452454498
Gorontalo,2023-02-02,0.7443573771633291
Papua Barat,2023-02-02,15.357964780575076
Jawa Barat,2023-02-02,14.36969159373982
Papua,2023-02-02,5.08681430583938
Sulawesi Utara,2023-02-02,10.775859799553132
Sumatera Selatan,2023-02-02,10.069372410205345
Kepulauan Riau,2023-02-02,1.7504182850552568
Riau,2023-02-02,10.7882901304042
Sulawesi Barat,2023-02-02,11.268684120032496
Sulawesi Selatan,2023-02-02,17.75663992977179
Aceh,2023-02-02,2.333426170863549
Bali,2023-02-02,33.66235565345839
DI Yogyakarta,2023-02-02,8.402478697490883
DKI Jakarta,2023-02-02,15.951793609999015
Jambi,2023-02-02,12.696373929512871
Jawa Tengah,2023-02-02,11.216678145629604
Jawa Timur,2023-02-02,17.34190564943189
Kalimantan Barat,2023-02-02,7.85258507649851
Kalimantan Selatan,2023-02-02,19.1865304295671
Kalimantan Tengah,2023-02-02,10.948161268237367
Kalimantan Timur,2023-02-02,6.724735744010762
Lampung,2023-02-02,13.342350310286236
Nusa Tenggara Barat,2023-02-02,21.43112912713027
Nusa Tenggara Timur,2023-02-02,33.28248291576807
Sulawesi Tengah,2023-02-02,4.292260515686791
Sulawesi Tenggara,2023-02-02,15.155738922360616
Sumatera Barat,2023-02-02,14.325417577149173
Sumatera Utara,2023-02-02,5.653070774128274
Maluku,2023-02-03,9.191836223588435
Maluku Utara,2023-02-03,12.69282800367779
Kepulauan Bangka Belitung,2023-02-03,11.239564294979024
Banten,2023-02-03,3.2118084037506045
