Provinsi,Tanggal,Suhu_Celsius
Sulawesi Selatan,2023-07-31,23.515361378863886
Aceh,2023-07-31,22.683619183856155
Bali,2023-07-31,23.236782424870903
DI Yogyakarta,2023-07-31,23.79171018575357
DKI Jakarta,2023-07-31,26.947411908073303
Jambi,2023-07-31,25.17521296828748
Jawa Tengah,2023-07-31,24.603080620534367
Jawa Timur,2023-07-31,24.22555453144246
Kalimantan Barat,2023-07-31,26.713971188187724
Kalimantan Selatan,2023-07-31,25.96744070203184
Kalimantan Tengah,2023-07-31,26.42925335489169
Kalimantan Timur,2023-07-31,25.46142966635339
Lampung,2023-07-31,24.996448204787537
Nusa Tenggara Barat,2023-07-31,24.28843661365262
Nusa Tenggara Timur,2023-07-31,24.039315759966748
Sulawesi Tengah,2023-07-31,23.36781724383738
Sulawesi Tenggara,2023-07-31,24.284303192215248
Sumatera Barat,2023-07-31,23.56569371142868
Sumatera Utara,2023-07-31,23.86881653315673
Maluku,2023-08-01,25.01033437625039
Maluku Utara,2023-08-01,25.04068313577268
Kepulauan Bangka Belitung,2023-08-01,27.33026271136764
Banten,2023-08-01,25.70498129563569
Gorontalo,2023-08-01,25.027347323133373
Papua Barat,2023-08-01,25.05929416677559
Jawa Barat,2023-08-01,24.315695772759096
Papua,2023-08-01,24.20947557016153
Sulawesi Utara,2023-08-01,24.62294777810815
Sumatera Selatan,2023-08-01,26.156692811519907
Kepulauan Riau,2023-08-01,27.939482431423343
Riau,2023-08-01,26.66671541424109
Sulawesi Barat,2023-08-01,22.825912832556632
Sulawesi Selatan,2023-08-01,23.231829099093115
Aceh,2023-08-01,22.33675236938918
Bali,2023-08-01,23.662914431972485
DI Yogyakarta,2023-08-01,24.391891721953485
DKI Jakarta,2023-08-01,27.54311850656117
Jambi,2023-08-01,25.76012189384705
Jawa Tengah,2023-08-01,25.340532728459145
Jawa Timur,2023-08-01,24.92405685911386
Kalimantan Barat,2023-08-01,26.555524594052915
Kalimantan Selatan,2023-08-01,26.60315731998117
Kalimantan Tengah,2023-08-01,26.928375955344386
Kalimantan Timur,2023-08-01,25.57306350157159
Lampung,2023-08-01,25.48286819151761
Nusa Tenggara Barat,2023-08-01,24.54479121474411
Nusa Tenggara Timur,2023-08-01,24.019961000484425
Sulawesi Tengah,2023-08-01,23.21421220946756
Sulawesi Tenggara,2023-08-01,23.712787360036845
Sumatera Barat,2023-08-01,23.317372583231705
Sumatera Utara,2023-08-01,23.59965286626801
Maluku,2023-08-02,24.952268613989744
Maluku Utara,2023-08-02,25.078271028417607
Kepulauan Bangka Belitung,2023-08-02,26.957713399912013
Banten,2023-08-02,25.615326907095085
Gorontalo,2023-08-02,24.942143452241964
Papua Barat,2023-08-02,24.319937151605853
Jawa Barat,2023-08-02,24.32071385083935
Papua,2023-08-02,23.24321375153961
Sulawesi Utara,2023-08-02,24.53598675556403
Sumatera Selatan,2023-08-02,25.981893320518743
Kepulauan Riau,2023-08-02,27.624857834313485
Riau,2023-08-02,27.146302364819825
Sulawesi Barat,2023-08-02,22.84835676856732
Sulawesi Selatan,2023-08-02,23.476427923990805
Aceh,2023-08-02,23.786572661276683
Bali,2023-08-02,24.14708159921105
DI Yogyakarta,2023-08-02,24.74334148228203
DKI Jakarta,2023-08-02,27.3082143705056
Jambi,2023-08-02,25.85606714845533
Jawa Tengah,2023-08-02,25.597873086857977
Jawa Timur,2023-08-02,25.334348732923747
Kalimantan Barat,2023-08-02,25.8270228165193
Kalimantan Selatan,2023-08-02,26.51538139389959
Kalimantan Tengah,2023-08-02,26.473621580829573
Kalimantan Timur,2023-08-02,25.46602413065122
Lampung,2023-08-02,25.147860960057844
Nusa Tenggara Barat,2023-08-02,24.68570404871596
Nusa Tenggara Timur,2023-08-02,24.123622535550982
Sulawesi Tengah,2023-08-02,23.12651539282399
Sulawesi Tenggara,2023-08-02,24.33426898327837
Sumatera Barat,2023-08-02,23.912089365174676
Sumatera Utara,2023-08-02,24.32399633081558
Maluku,2023-08-03,24.852456294383305
Maluku Utara,2023-08-03,25.163666499717035
Kepulauan Bangka Belitung,2023-08-03,27.56699458499119
Banten,2023-08-03,25.857041022753357
Gorontalo,2023-08-03,25.235923877954303
Papua Barat,2023-08-03,24.381260707819543
Jawa Barat,2023-08-03,24.234130165681023
Papua,2023-08-03,23.543346728488597
Sulawesi Utara,2023-08-03,24.677678569472025
Sumatera Selatan,2023-08-03,25.951551602788296
Kepulauan Riau,2023-08-03,27.549760460444816
Riau,2023-08-03,26.039377736237007
Sulawesi Barat,2023-08-03,23.32623400652015
Sulawesi Selatan,2023-08-03,23.797029859780174
Aceh,2023-08-03,23.50333878091846
Bali,2023-08-03,23.947871574064976
DI Yogyakarta,2023-08-03,24.12105071503218
DKI Jakarta,2023-08-03,27.31174675833144
Jambi,2023-08-03,25.075054045121536
Jawa Tengah,2023-08-03,25.178675559448266
Jawa Timur,2023-08-03,25.112894356880403
Kalimantan Barat,2023-08-03,26.34973961309576
Kalimantan Selatan,2023-08-03,26.695312534996148
Kalimantan Tengah,2023-08-03,27.20733165098184
Kalimantan Timur,2023-08-03,25.929622129770557
Lampung,2023-08-03,25.44750145663446
Nusa Tenggara Barat,2023-08-03,24.56614623047188
Nusa Tenggara Timur,2023-08-03,24.29555370412124
Sulawesi Tengah,2023-08-03,23.51149523571868
Sulawesi Tenggara,2023-08-03,24.67292087813229
Sumatera Barat,2023-08-03,23.93374033305693
Sumatera Utara,2023-08-03,24.22846201445092
Maluku,2023-08-04,24.630089628787537
Maluku Utara,2023-08-04,24.95903960598371
Kepulauan Bangka Belitung,2023-08-04,27.612448936947946
Banten,2023-08-04,26.43633598158897
Gorontalo,2023-08-04,25.26179158271
Papua Barat,2023-08-04,23.694935265910555
Jawa Barat,2023-08-04,24.47696398790543
Papua,2023-08-04,22.5952397156957
Sulawesi Utara,2023-08-04,24.81028479159212
Sumatera Selatan,2023-08-04,26.70330863598718
Kepulauan Riau,2023-08-04,28.03426408660837
Riau,2023-08-04,27.348088742379986
Sulawesi Barat,2023-08-04,22.54629122972252
Sulawesi Selatan,2023-08-04,23.48835964754023
Aceh,2023-08-04,23.957278877421174
Bali,2023-08-04,23.6008408187586
DI Yogyakarta,2023-08-04,23.97025149095808
DKI Jakarta,2023-08-04,27.98600530479764
Jambi,2023-08-04,26.268451000716237
Jawa Tengah,2023-08-04,24.72148604356392
Jawa Timur,2023-08-04,24.32556780336589
Kalimantan Barat,2023-08-04,26.820946373594087
Kalimantan Selatan,2023-08-04,26.60588983111167
Kalimantan Tengah,2023-08-04,26.98207091532571
Kalimantan Timur,2023-08-04,26.01665917764116
Lampung,2023-08-04,26.07756070856057
Nusa Tenggara Barat,2023-08-04,24.590529802346627
Nusa Tenggara Timur,2023-08-04,24.41932794055443
Sulawesi Tengah,2023-08-04,23.21909676776769
Sulawesi Tenggara,2023-08-04,24.361084782957068
Sumatera Barat,2023-08-04,24.21419344114447
Sumatera Utara,2023-08-04,24.941120415759453
Maluku,2023-08-05,24.240535556323117
Maluku Utara,2023-08-05,24.769896127887517
Kepulauan Bangka Belitung,2023-08-05,27.424156725961247
Banten,2023-08-05,26.02327531509208
Gorontalo,2023-08-05,24.805221402974954
Papua Barat,2023-08-05,23.782410418292223
Jawa Barat,2023-08-05,24.215301363374746
Papua,2023-08-05,23.07213759252303
Sulawesi Utara,2023-08-05,24.58772970459459
Sumatera Selatan,2023-08-05,26.39852099466591
Kepulauan Riau,2023-08-05,28.111349507184187
Riau,2023-08-05,27.1412248734475
Sulawesi Barat,2023-08-05,22.41066074852898
Sulawesi Selatan,2023-08-05,23.2517279073247
Aceh,2023-08-05,23.912743734541667
Bali,2023-08-05,23.755032987451568
DI Yogyakarta,2023-08-05,24.67421778939537
DKI Jakarta,2023-08-05,27.619883709845283
Jambi,2023-08-05,25.976211179001456
Jawa Tengah,2023-08-05,25.338800847861005
Jawa Timur,2023-08-05,25.035584034355303
Kalimantan Barat,2023-08-05,26.759857613639152
Kalimantan Selatan,2023-08-05,26.170972014940396
Kalimantan Tengah,2023-08-05,26.88373333130483
Kalimantan Timur,2023-08-05,25.25196384408944
Lampung,2023-08-05,25.569072908252192
Nusa Tenggara Barat,2023-08-05,24.50748674046566
Nusa Tenggara Timur,2023-08-05,24.24314766047028
Sulawesi Tengah,2023-08-05,22.82075119147484
Sulawesi Tenggara,2023-08-05,24.062421769319283
Sumatera Barat,2023-08-05,23.9825512381532
Sumatera Utara,2023-08-05,24.549295086207813
Maluku,2023-08-06,24.234206847565115
Maluku Utara,2023-08-06,24.78779982848189
Kepulauan Bangka Belitung,2023-08-06,26.753473532570045
Banten,2023-08-06,25.74139587218319
Gorontalo,2023-08-06,24.894480229158003
Papua Barat,2023-08-06,24.35459268111048
Jawa Barat,2023-08-06,24.06979072927104
Papua,2023-08-06,23.07128415100244
Sulawesi Utara,2023-08-06,24.532489150643013
Sumatera Selatan,2023-08-06,26.26261845871179
Kepulauan Riau,2023-08-06,28.03359175175169
Riau,2023-08-06,27.423747115395503
Sulawesi Barat,2023-08-06,22.65060408620363
Sulawesi Selatan,2023-08-06,23.045029480617465
Aceh,2023-08-06,23.289175275581865
Bali,2023-08-06,23.6764758923212
DI Yogyakarta,2023-08-06,24.528957491890296
DKI Jakarta,2023-08-06,27.73998671885581
Jambi,2023-08-06,25.703676698714148
Jawa Tengah,2023-08-06,25.23087479854421
Jawa Timur,2023-08-06,24.92128223847094
Kalimantan Barat,2023-08-06,25.297827413824045
Kalimantan Selatan,2023-08-06,26.333695875778137
Kalimantan Tengah,2023-08-06,25.96412510968981
Kalimantan Timur,2023-08-06,25.00829923813448
Lampung,2023-08-06,25.466094816441775
Nusa Tenggara Barat,2023-08-06,24.35609004273737
Nusa Tenggara Timur,2023-08-06,23.73395218665365
Sulawesi Tengah,2023-08-06,22.937163977956704
Sulawesi Tenggara,2023-08-06,23.90075197322809
Sumatera Barat,2023-08-06,23.96022741385931
Sumatera Utara,2023-08-06,24.28361827880962
Maluku,2023-08-07,24.17992377057796
Maluku Utara,2023-08-07,24.775747722406823
Kepulauan Bangka Belitung,2023-08-07,26.99567062620597
Banten,2023-08-07,25.79233925003178
Gorontalo,2023-08-07,24.583303078406264
Papua Barat,2023-08-07,24.075200817836198
Jawa Barat,2023-08-07,24.1968077425785
Papua,2023-08-07,23.057470193572065
Sulawesi Utara,2023-08-07,24.20483443985487
Sumatera Selatan,2023-08-07,26.356228594158598
Kepulauan Riau,2023-08-07,27.60757354889805
Riau,2023-08-07,27.3066362667442
Sulawesi Barat,2023-08-07,22.41062834117236
Sulawesi Selatan,2023-08-07,22.544150260249648
Aceh,2023-08-07,22.592465233093268
Bali,2023-08-07,23.491517850460937
DI Yogyakarta,2023-08-07,24.25405167071932
DKI Jakarta,2023-08-07,27.677235867976435
Jambi,2023-08-07,25.847966880072292
Jawa Tengah,2023-08-07,25.08973565643379
Jawa Timur,2023-08-07,24.514063189241337
Kalimantan Barat,2023-08-07,24.614654926232785
Kalimantan Selatan,2023-08-07,26.05714483702216
Kalimantan Tengah,2023-08-07,25.716187016190208
Kalimantan Timur,2023-08-07,24.24923652653101
Lampung,2023-08-07,25.575015787586697
Nusa Tenggara Barat,2023-08-07,23.968731362980037
Nusa Tenggara Timur,2023-08-07,23.40609955173388
Sulawesi Tengah,2023-08-07,22.403640126092828
Sulawesi Tenggara,2023-08-07,23.36544638132248
Sumatera Barat,2023-08-07,24.063103588457054
Sumatera Utara,2023-08-07,23.865775714450592
Maluku,2023-08-08,24.227759679377524
Maluku Utara,2023-08-08,24.87604219246215
Kepulauan Bangka Belitung,2023-08-08,27.236077835073903
Banten,2023-08-08,25.77019587452365
Gorontalo,2023-08-08,24.667789039479203
Papua Barat,2023-08-08,24.362127662684674
Jawa Barat,2023-08-08,24.08221868377564
Papua,2023-08-08,23.15998769635513
Sulawesi Utara,2023-08-08,24.37405037326829
Sumatera Selatan,2023-08-08,26.302312199025312
Kepulauan Riau,2023-08-08,27.612682851258626
Riau,2023-08-08,26.33308832676839
Sulawesi Barat,2023-08-08,22.633304869926786
Sulawesi Selatan,2023-08-08,23.030575488015625
Aceh,2023-08-08,22.75875269697136
Bali,2023-08-08,23.45401127719404
DI Yogyakarta,2023-08-08,24.242009895409105
DKI Jakarta,2023-08-08,27.20268578017252
Jambi,2023-08-08,25.41927452969086
Jawa Tengah,2023-08-08,25.11517363005945
Jawa Timur,2023-08-08,24.28225710822218
Kalimantan Barat,2023-08-08,25.45608337682364
Kalimantan Selatan,2023-08-08,26.21932074038585
Kalimantan Tengah,2023-08-08,26.32063426460084
Kalimantan Timur,2023-08-08,25.199178291380925
Lampung,2023-08-08,25.433657574401227
Nusa Tenggara Barat,2023-08-08,23.933781434777217
Nusa Tenggara Timur,2023-08-08,23.333724672488
Sulawesi Tengah,2023-08-08,22.66811959536743
Sulawesi Tenggara,2023-08-08,23.68068267306704
Sumatera Barat,2023-08-08,23.63291704324715
Sumatera Utara,2023-08-08,23.69412196840171
Maluku,2023-08-09,24.31145303442964
Maluku Utara,2023-08-09,24.823196977818515
Kepulauan Bangka Belitung,2023-08-09,27.23718769653185
Banten,2023-08-09,25.841927390183702
Gorontalo,2023-08-09,24.780639679679243
Papua Barat,2023-08-09,24.30622374794168
Jawa Barat,2023-08-09,24.03871066664489
Papua,2023-08-09,23.433272090818768
Sulawesi Utara,2023-08-09,24.45382465991538
Sumatera Selatan,2023-08-09,26.34696995601269
Kepulauan Riau,2023-08-09,27.838364597555945
Riau,2023-08-09,26.05248832002188
Sulawesi Barat,2023-08-09,22.47779064514056
Sulawesi Selatan,2023-08-09,23.15787913651958
Aceh,2023-08-09,22.61241924016983
Bali,2023-08-09,22.93728889526051
DI Yogyakarta,2023-08-09,24.06960792320539
DKI Jakarta,2023-08-09,27.44899497615117
Jambi,2023-08-09,25.382964582602774
Jawa Tengah,2023-08-09,24.71200676711044
Jawa Timur,2023-08-09,23.981670031134097
Kalimantan Barat,2023-08-09,25.48597148275841
Kalimantan Selatan,2023-08-09,26.06729031970911
Kalimantan Tengah,2023-08-09,25.879581561264
Kalimantan Timur,2023-08-09,25.181367087697257
Lampung,2023-08-09,25.449163278719112
Nusa Tenggara Barat,2023-08-09,23.650052852990857
Nusa Tenggara Timur,2023-08-09,23.340813516140635
Sulawesi Tengah,2023-08-09,22.998787857526235
Sulawesi Tenggara,2023-08-09,24.037653904000223
Sumatera Barat,2023-08-09,23.353486195342786
Sumatera Utara,2023-08-09,23.75914936347933
Maluku,2023-08-10,24.140413275424915
Maluku Utara,2023-08-10,24.948051159525527
Kepulauan Bangka Belitung,2023-08-10,27.127671881795276
Banten,2023-08-10,25.700306274332945
Gorontalo,2023-08-10,24.72106382731458
Papua Barat,2023-08-10,24.47797425959232
Jawa Barat,2023-08-10,23.64473464108814
Papua,2023-08-10,23.407096146004584
Sulawesi Utara,2023-08-10,24.196373762778137
Sumatera Selatan,2023-08-10,26.41914146298181
Kepulauan Riau,2023-08-10,27.995918855271867
Riau,2023-08-10,26.64858255386343
Sulawesi Barat,2023-08-10,22.821515746722145
Sulawesi Selatan,2023-08-10,23.00070573013621
Aceh,2023-08-10,22.139184465816285
Bali,2023-08-10,22.86630946560407
DI Yogyakarta,2023-08-10,22.87824372527099
DKI Jakarta,2023-08-10,27.430764617022657
Jambi,2023-08-10,25.61808535113016
Jawa Tengah,2023-08-10,23.884612131602463
Jawa Timur,2023-08-10,23.760076563695204
Kalimantan Barat,2023-08-10,25.70593640185965
Kalimantan Selatan,2023-08-10,26.334911205819232
Kalimantan Tengah,2023-08-10,26.44932153891537
Kalimantan Timur,2023-08-10,25.010108965003223
Lampung,2023-08-10,25.64123557052157
Nusa Tenggara Barat,2023-08-10,23.49405433400206
Nusa Tenggara Timur,2023-08-10,23.585358290301617
Sulawesi Tengah,2023-08-10,22.57400670930309
Sulawesi Tenggara,2023-08-10,23.923460801302287
Sumatera Barat,2023-08-10,23.43654610816476
Sumatera Utara,2023-08-10,23.13827085553244
Maluku,2023-08-11,24.22116275867701
Maluku Utara,2023-08-11,24.836317616573957
Kepulauan Bangka Belitung,2023-08-11,27.20697197770517
Banten,2023-08-11,25.56951590472536
Gorontalo,2023-08-11,24.793319913200577
Papua Barat,2023-08-11,24.592290994556457
Jawa Barat,2023-08-11,23.04195995983466
Papua,2023-08-11,23.35615025815021
Sulawesi Utara,2023-08-11,24.45563070416455
Sumatera Selatan,2023-08-11,26.94199180270753
Kepulauan Riau,2023-08-11,28.08524658287589
Riau,2023-08-11,27.01866808602127
Sulawesi Barat,2023-08-11,22.68420167820509
Sulawesi Selatan,2023-08-11,22.86066204546545
Aceh,2023-08-11,22.776315192522983
Bali,2023-08-11,22.688263191617036
DI Yogyakarta,2023-08-11,22.592895999966725
DKI Jakarta,2023-08-11,27.414464233785733
Jambi,2023-08-11,26.353177508053733
Jawa Tengah,2023-08-11,23.516904338892004
Jawa Timur,2023-08-11,23.49007147743164
Kalimantan Barat,2023-08-11,24.76877374977292
Kalimantan Selatan,2023-08-11,25.90600300097965
Kalimantan Tengah,2023-08-11,25.655575137372026
Kalimantan Timur,2023-08-11,23.79293910157996
Lampung,2023-08-11,25.570721304755768
Nusa Tenggara Barat,2023-08-11,23.83665483834685
Nusa Tenggara Timur,2023-08-11,23.66600909956652
Sulawesi Tengah,2023-08-11,22.67782697057943
Sulawesi Tenggara,2023-08-11,23.75906766133151
Sumatera Barat,2023-08-11,23.979100340712844
Sumatera Utara,2023-08-11,24.12919455407575
Maluku,2023-08-12,24.47209525853483
Maluku Utara,2023-08-12,25.06734206020432
Kepulauan Bangka Belitung,2023-08-12,27.14524854445651
Banten,2023-08-12,25.50799368442505
Gorontalo,2023-08-12,24.77502940823068
Papua Barat,2023-08-12,24.789554798845167
Jawa Barat,2023-08-12,23.21991677461716
Papua,2023-08-12,22.837289282535306
Sulawesi Utara,2023-08-12,24.378139661048948
Sumatera Selatan,2023-08-12,26.613859413186137
Kepulauan Riau,2023-08-12,28.150441083757457
Riau,2023-08-12,26.032786997204106
Sulawesi Barat,2023-08-12,22.82672973203053
Sulawesi Selatan,2023-08-12,23.151584130906024
Aceh,2023-08-12,22.798529058895365
Bali,2023-08-12,23.064340278469157
DI Yogyakarta,2023-08-12,22.950300002336657
DKI Jakarta,2023-08-12,27.10013598669653
Jambi,2023-08-12,25.89518938704499
Jawa Tengah,2023-08-12,23.89792139112929
Jawa Timur,2023-08-12,23.81063061844322
Kalimantan Barat,2023-08-12,25.813520320879046
Kalimantan Selatan,2023-08-12,25.968694732081826
Kalimantan Tengah,2023-08-12,26.087697851413225
Kalimantan Timur,2023-08-12,24.859154940881957
Lampung,2023-08-12,25.482690965567404
Nusa Tenggara Barat,2023-08-12,23.806302792709957
Nusa Tenggara Timur,2023-08-12,23.705419194897587
Sulawesi Tengah,2023-08-12,22.92788073820287
Sulawesi Tenggara,2023-08-12,23.951656709783972
Sumatera Barat,2023-08-12,23.61964440825744
Sumatera Utara,2023-08-12,23.443308448318334
Maluku,2023-08-13,24.718231924510714
Maluku Utara,2023-08-13,25.241145952992422
Kepulauan Bangka Belitung,2023-08-13,27.25866808730098
Banten,2023-08-13,25.323256527088297
Gorontalo,2023-08-13,24.96091029971837
Papua Barat,2023-08-13,24.81328929497721
Jawa Barat,2023-08-13,23.385764350243274
Papua,2023-08-13,23.3814808649334
Sulawesi Utara,2023-08-13,24.519463636959053
Sumatera Selatan,2023-08-13,26.62291585197572
Kepulauan Riau,2023-08-13,28.25432842955572
Riau,2023-08-13,25.96287973739772
Sulawesi Barat,2023-08-13,22.921690587409863
Sulawesi Selatan,2023-08-13,23.49398521262745
Aceh,2023-08-13,22.05101044680928
Bali,2023-08-13,23.318417247254
DI Yogyakarta,2023-08-13,23.310757413144007
DKI Jakarta,2023-08-13,27.011021809059937
Jambi,2023-08-13,25.5595022966718
Jawa Tengah,2023-08-13,24.33414497166979
Jawa Timur,2023-08-13,24.491295885822264
Kalimantan Barat,2023-08-13,26.46798337824658
Kalimantan Selatan,2023-08-13,26.366510172996023
Kalimantan Tengah,2023-08-13,26.629973631176483
Kalimantan Timur,2023-08-13,24.98709945321884
Lampung,2023-08-13,25.300211768428177
Nusa Tenggara Barat,2023-08-13,24.109828995492247
Nusa Tenggara Timur,2023-08-13,23.9313247538572
Sulawesi Tengah,2023-08-13,23.24700420690677
Sulawesi Tenggara,2023-08-13,24.28086351509736
Sumatera Barat,2023-08-13,23.315834036372586
Sumatera Utara,2023-08-13,23.51597729089148
Maluku,2023-08-14,24.558512224224444
Maluku Utara,2023-08-14,25.14671178016384
Kepulauan Bangka Belitung,2023-08-14,27.484518567921945
Banten,2023-08-14,25.588214759163023
Gorontalo,2023-08-14,25.00072788966242
Papua Barat,2023-08-14,24.571894377612047
Jawa Barat,2023-08-14,23.761180737261625
Papua,2023-08-14,23.49192400123741
Sulawesi Utara,2023-08-14,24.56527646893315
Sumatera Selatan,2023-08-14,26.696066394057603
Kepulauan Riau,2023-08-14,27.78398703153728
Riau,2023-08-14,25.489764079939786
Sulawesi Barat,2023-08-14,22.94097502789933
Sulawesi Selatan,2023-08-14,23.458699416393078
Aceh,2023-08-14,21.666284943022557
Bali,2023-08-14,23.51424306368057
DI Yogyakarta,2023-08-14,23.785441862953057
DKI Jakarta,2023-08-14,27.39240838620216
Jambi,2023-08-14,25.346981917664028
Jawa Tengah,2023-08-14,24.613354983765664
Jawa Timur,2023-08-14,24.51804150597231
Kalimantan Barat,2023-08-14,26.46252339049601
Kalimantan Selatan,2023-08-14,26.669788740318303
Kalimantan Tengah,2023-08-14,26.690087838742937
Kalimantan Timur,2023-08-14,24.81798932222483
Lampung,2023-08-14,25.42249253795136
Nusa Tenggara Barat,2023-08-14,24.24577665207325
Nusa Tenggara Timur,2023-08-14,24.038361597226945
Sulawesi Tengah,2023-08-14,23.122903695363696
